payment_id,case_id,county_code,county,payment_date,payment_type,amount,obligation_id
P0001871,C00324,004,Johnston,2026-08-28,CURRENT,390.91,O0000972
P0001872,C00324,004,Johnston,2026-08-24,CURRENT,67.26,O0000972
P0001873,C00324,004,Johnston,2026-08-15,CURRENT,87.9,O0000972
P0001874,C00325,005,Chatham,2026-06-28,CURRENT,72.82,O0000973
P0001875,C00325,005,Chatham,2026-06-08,CURRENT,389.92,O0000973
P0001876,C00325,005,Chatham,2026-07-11,CURRENT,416.48,O0000974
P0001877,C00325,005,Chatham,2026-08-02,CURRENT,261.03,O0000975
P0001878,C00325,005,Chatham,2026-08-15,CURRENT,127.6,O0000975
P0001879,C00325,005,Chatham,2026-08-17,CURRENT,110.46,O0000975
P0001880,C00326,006,Alamance,2026-06-10,CURRENT,120.82,O0000976
P0001881,C00326,006,Alamance,2026-06-15,CURRENT,408.78,O0000976
P0001882,C00326,006,Alamance,2026-06-12,CURRENT,37.16,O0000976
P0001883,C00326,006,Alamance,2026-07-07,CURRENT,221.96,O0000977
P0001884,C00326,006,Alamance,2026-07-15,CURRENT,41.28,O0000977
P0001885,C00326,006,Alamance,2026-07-16,CURRENT,265.01,O0000977
P0001886,C00326,006,Alamance,2026-08-07,CURRENT,268.23,O0000978
P0001887,C00326,006,Alamance,2026-08-22,CURRENT,272.7,O0000978
P0001888,C00327,007,Cumberland,2026-06-05,CURRENT,356.38,O0000979
P0001889,C00327,007,Cumberland,2026-07-11,CURRENT,382.71,O0000980
P0001890,C00327,007,Cumberland,2026-08-27,CURRENT,54.77,O0000981
P0001891,C00327,007,Cumberland,2026-08-27,CURRENT,277.17,O0000981
P0001892,C00328,008,Guilford,2026-06-26,CURRENT,434.89,O0000982
P0001893,C00328,008,Guilford,2026-07-03,CURRENT,413.96,O0000983
P0001894,C00328,008,Guilford,2026-08-15,CURRENT,433.98,O0000984
P0001895,C00329,001,Wake,2026-06-07,CURRENT,65.19,O0000985
P0001896,C00329,001,Wake,2026-06-02,CURRENT,205.99,O0000985
P0001897,C00329,001,Wake,2026-07-07,CURRENT,85.04,O0000986
P0001898,C00329,001,Wake,2026-07-25,CURRENT,232.31,O0000986
P0001899,C00329,001,Wake,2026-08-21,CURRENT,171.16,O0000987
P0001900,C00329,001,Wake,2026-08-09,CURRENT,120.9,O0000987
P0001901,C00330,002,Durham,2026-06-23,CURRENT,234.17,O0000988
P0001902,C00330,002,Durham,2026-06-15,CURRENT,113.25,O0000988
P0001903,C00330,002,Durham,2026-06-22,CURRENT,97.24,O0000988
P0001904,C00330,002,Durham,2026-07-22,CURRENT,529.17,O0000989
P0001905,C00330,002,Durham,2026-08-06,CURRENT,341.93,O0000990
P0001906,C00330,002,Durham,2026-08-19,CURRENT,156.61,O0000990
P0001907,C00331,003,Orange,2026-06-26,CURRENT,262.31,O0000991
P0001908,C00331,003,Orange,2026-06-10,CURRENT,74.16,O0000991
P0001909,C00331,003,Orange,2026-07-17,CURRENT,265.42,O0000992
P0001910,C00331,003,Orange,2026-07-14,CURRENT,75.72,O0000992
P0001911,C00331,003,Orange,2026-08-16,CURRENT,99.22,O0000993
P0001912,C00331,003,Orange,2026-08-28,CURRENT,198.33,O0000993
P0001913,C00332,004,Johnston,2026-06-02,CURRENT,52.29,O0000994
P0001914,C00332,004,Johnston,2026-06-01,CURRENT,270.74,O0000994
P0001915,C00332,004,Johnston,2026-07-19,CURRENT,295.88,O0000995
P0001916,C00332,004,Johnston,2026-08-24,CURRENT,183.79,O0000996
P0001917,C00332,004,Johnston,2026-08-22,CURRENT,110.6,O0000996
P0001918,C00333,005,Chatham,2026-06-21,CURRENT,108.09,O0000997
P0001919,C00333,005,Chatham,2026-06-23,CURRENT,122.04,O0000997
P0001920,C00333,005,Chatham,2026-06-26,CURRENT,9.68,O0000997
P0001921,C00333,005,Chatham,2026-06-23,ARREARS,50.0,
P0001922,C00333,005,Chatham,2026-07-25,CURRENT,117.82,O0000998
P0001923,C00333,005,Chatham,2026-07-23,CURRENT,157.89,O0000998
P0001924,C00333,005,Chatham,2026-07-03,CURRENT,13.88,O0000998
P0001925,C00333,005,Chatham,2026-08-26,CURRENT,92.76,O0000999
P0001926,C00333,005,Chatham,2026-08-04,CURRENT,17.4,O0000999
P0001927,C00333,005,Chatham,2026-08-09,CURRENT,166.29,O0000999
P0001928,C00334,006,Alamance,2026-06-13,CURRENT,505.35,O0001000
P0001929,C00334,006,Alamance,2026-07-19,CURRENT,154.27,O0001001
P0001930,C00334,006,Alamance,2026-07-12,CURRENT,178.01,O0001001
P0001931,C00334,006,Alamance,2026-07-15,CURRENT,199.28,O0001001
P0001932,C00334,006,Alamance,2026-08-18,CURRENT,172.64,O0001002
P0001933,C00334,006,Alamance,2026-08-06,CURRENT,5.7,O0001002
P0001934,C00334,006,Alamance,2026-08-28,CURRENT,300.88,O0001002
P0001935,C00335,007,Cumberland,2026-06-27,CURRENT,283.13,O0001003
P0001936,C00335,007,Cumberland,2026-06-17,CURRENT,15.17,O0001003
P0001937,C00335,007,Cumberland,2026-07-21,CURRENT,250.44,O0001004
P0001938,C00335,007,Cumberland,2026-07-07,CURRENT,2.4,O0001004
P0001939,C00335,007,Cumberland,2026-08-22,CURRENT,66.86,O0001005
P0001940,C00335,007,Cumberland,2026-08-19,CURRENT,202.02,O0001005
P0001941,C00336,008,Guilford,2026-06-14,CURRENT,334.17,O0001006
P0001942,C00336,008,Guilford,2026-07-17,CURRENT,122.84,O0001007
P0001943,C00336,008,Guilford,2026-07-27,CURRENT,114.62,O0001007
P0001944,C00336,008,Guilford,2026-07-26,CURRENT,67.55,O0001007
P0001945,C00336,008,Guilford,2026-08-19,CURRENT,361.61,O0001008
P0001946,C00337,001,Wake,2026-06-05,CURRENT,167.59,O0001009
P0001947,C00337,001,Wake,2026-06-25,CURRENT,402.17,O0001009
P0001948,C00337,001,Wake,2026-07-19,CURRENT,346.74,O0001010
P0001949,C00337,001,Wake,2026-07-18,CURRENT,286.61,O0001010
P0001950,C00337,001,Wake,2026-08-08,CURRENT,503.41,O0001011
P0001951,C00337,001,Wake,2026-08-22,CURRENT,100.54,O0001011
P0001952,C00338,002,Durham,2026-06-14,CURRENT,106.78,O0001012
P0001953,C00338,002,Durham,2026-06-12,CURRENT,19.64,O0001012
P0001954,C00338,002,Durham,2026-06-22,CURRENT,211.35,O0001012
P0001955,C00338,002,Durham,2026-07-06,CURRENT,360.41,O0001013
P0001956,C00338,002,Durham,2026-07-03,ARREARS,75.0,
P0001957,C00338,002,Durham,2026-08-13,CURRENT,353.0,O0001014
P0001958,C00339,003,Orange,2026-06-28,CURRENT,220.73,O0001015
P0001959,C00339,003,Orange,2026-06-08,CURRENT,332.93,O0001015
P0001960,C00339,003,Orange,2026-07-04,CURRENT,287.15,O0001016
P0001961,C00339,003,Orange,2026-07-03,CURRENT,277.49,O0001016
P0001962,C00339,003,Orange,2026-08-03,CURRENT,371.33,O0001017
P0001963,C00339,003,Orange,2026-08-21,CURRENT,249.89,O0001017
P0001964,C00340,004,Johnston,2026-06-10,CURRENT,84.85,O0001018
P0001965,C00340,004,Johnston,2026-06-01,CURRENT,112.3,O0001018
P0001966,C00340,004,Johnston,2026-06-13,CURRENT,104.67,O0001018
P0001967,C00340,004,Johnston,2026-07-18,CURRENT,51.03,O0001019
P0001968,C00340,004,Johnston,2026-07-06,CURRENT,243.42,O0001019
P0001969,C00340,004,Johnston,2026-07-11,CURRENT,4.53,O0001019
P0001970,C00340,004,Johnston,2026-08-28,CURRENT,286.7,O0001020
P0001971,C00341,005,Chatham,2026-06-21,CURRENT,298.24,O0001021
P0001972,C00341,005,Chatham,2026-07-20,CURRENT,41.27,O0001022
P0001973,C00341,005,Chatham,2026-07-22,CURRENT,110.58,O0001022
P0001974,C00341,005,Chatham,2026-07-14,CURRENT,152.68,O0001022
P0001975,C00341,005,Chatham,2026-08-14,CURRENT,42.55,O0001023
P0001976,C00341,005,Chatham,2026-08-11,CURRENT,257.26,O0001023
P0001977,C00342,006,Alamance,2026-06-17,CURRENT,501.46,O0001024
P0001978,C00342,006,Alamance,2026-07-01,CURRENT,272.97,O0001025
P0001979,C00342,006,Alamance,2026-07-08,CURRENT,243.47,O0001025
P0001980,C00342,006,Alamance,2026-08-12,CURRENT,274.6,O0001026
P0001981,C00342,006,Alamance,2026-08-09,CURRENT,101.06,O0001026
P0001982,C00342,006,Alamance,2026-08-27,CURRENT,169.51,O0001026
P0001983,C00343,007,Cumberland,2026-06-08,CURRENT,636.19,O0001027
P0001984,C00343,007,Cumberland,2026-07-22,CURRENT,535.49,O0001028
P0001985,C00343,007,Cumberland,2026-08-04,CURRENT,450.25,O0001029
P0001986,C00343,007,Cumberland,2026-08-16,CURRENT,190.96,O0001029
P0001987,C00344,008,Guilford,2026-06-20,CURRENT,244.93,O0001030
P0001988,C00344,008,Guilford,2026-06-24,CURRENT,66.73,O0001030
P0001989,C00344,008,Guilford,2026-06-13,ARREARS,75.0,
P0001990,C00344,008,Guilford,2026-07-24,CURRENT,118.79,O0001031
P0001991,C00344,008,Guilford,2026-07-28,CURRENT,37.99,O0001031
P0001992,C00344,008,Guilford,2026-07-19,CURRENT,118.08,O0001031
P0001993,C00344,008,Guilford,2026-07-10,ARREARS,100.0,
P0001994,C00344,008,Guilford,2026-08-07,CURRENT,310.02,O0001032
P0001995,C00344,008,Guilford,2026-08-21,ARREARS,100.0,
P0001996,C00345,001,Wake,2026-06-27,CURRENT,501.93,O0001033
P0001997,C00345,001,Wake,2026-06-01,ARREARS,50.0,
P0001998,C00345,001,Wake,2026-07-21,CURRENT,496.28,O0001034
P0001999,C00345,001,Wake,2026-07-25,ARREARS,50.0,
P0002000,C00345,001,Wake,2026-08-21,CURRENT,173.94,O0001035
P0002001,C00345,001,Wake,2026-08-08,CURRENT,80.07,O0001035
P0002002,C00345,001,Wake,2026-08-08,CURRENT,214.65,O0001035
P0002003,C00346,002,Durham,2026-06-17,CURRENT,337.77,O0001036
P0002004,C00346,002,Durham,2026-06-17,ARREARS,100.0,
P0002005,C00346,002,Durham,2026-07-02,CURRENT,305.67,O0001037
P0002006,C00346,002,Durham,2026-07-04,ARREARS,50.0,
P0002007,C00346,002,Durham,2026-08-07,CURRENT,228.58,O0001038
P0002008,C00346,002,Durham,2026-08-28,CURRENT,81.21,O0001038
P0002009,C00347,003,Orange,2026-06-25,CURRENT,78.18,O0001039
P0002010,C00347,003,Orange,2026-06-07,CURRENT,231.52,O0001039
P0002011,C00347,003,Orange,2026-07-03,CURRENT,215.81,O0001040
P0002012,C00347,003,Orange,2026-07-21,CURRENT,71.91,O0001040
P0002013,C00347,003,Orange,2026-07-13,ARREARS,75.0,
P0002014,C00347,003,Orange,2026-08-19,CURRENT,22.57,O0001041
P0002015,C00347,003,Orange,2026-08-17,CURRENT,287.67,O0001041
P0002016,C00348,004,Johnston,2026-06-26,CURRENT,322.42,O0001042
P0002017,C00348,004,Johnston,2026-06-05,CURRENT,320.13,O0001042
P0002018,C00348,004,Johnston,2026-06-09,ARREARS,125.0,
P0002019,C00348,004,Johnston,2026-07-19,CURRENT,641.74,O0001043
P0002020,C00348,004,Johnston,2026-07-01,CURRENT,70.55,O0001043
P0002021,C00348,004,Johnston,2026-07-13,ARREARS,100.0,
P0002022,C00348,004,Johnston,2026-08-04,CURRENT,702.51,O0001044
P0002023,C00349,005,Chatham,2026-06-14,CURRENT,472.44,O0001045
P0002024,C00349,005,Chatham,2026-07-03,CURRENT,101.33,O0001046
P0002025,C00349,005,Chatham,2026-07-14,CURRENT,364.98,O0001046
P0002026,C00349,005,Chatham,2026-08-17,CURRENT,457.61,O0001047
P0002027,C00350,006,Alamance,2026-06-22,CURRENT,59.88,O0001048
P0002028,C00350,006,Alamance,2026-06-23,CURRENT,232.27,O0001048
P0002029,C00350,006,Alamance,2026-07-08,CURRENT,316.44,O0001049
P0002030,C00350,006,Alamance,2026-08-01,CURRENT,328.55,O0001050
P0002031,C00351,007,Cumberland,2026-06-02,CURRENT,35.03,O0001051
P0002032,C00351,007,Cumberland,2026-06-17,CURRENT,55.87,O0001051
P0002033,C00351,007,Cumberland,2026-06-10,CURRENT,233.25,O0001051
P0002034,C00351,007,Cumberland,2026-07-21,CURRENT,336.18,O0001052
P0002035,C00351,007,Cumberland,2026-08-07,CURRENT,230.26,O0001053
P0002036,C00351,007,Cumberland,2026-08-11,CURRENT,54.47,O0001053
P0002037,C00351,007,Cumberland,2026-08-12,CURRENT,80.52,O0001053
P0002038,C00352,008,Guilford,2026-06-21,CURRENT,665.64,O0001054
P0002039,C00352,008,Guilford,2026-07-01,CURRENT,6.38,O0001055
P0002040,C00352,008,Guilford,2026-07-11,CURRENT,316.06,O0001055
P0002041,C00352,008,Guilford,2026-07-13,CURRENT,294.84,O0001055
P0002042,C00352,008,Guilford,2026-08-03,CURRENT,248.84,O0001056
P0002043,C00352,008,Guilford,2026-08-05,CURRENT,223.24,O0001056
P0002044,C00352,008,Guilford,2026-08-18,CURRENT,97.52,O0001056
P0002045,C00353,001,Wake,2026-06-07,CURRENT,112.27,O0001057
P0002046,C00353,001,Wake,2026-06-14,CURRENT,67.12,O0001057
P0002047,C00353,001,Wake,2026-06-02,CURRENT,279.12,O0001057
P0002048,C00353,001,Wake,2026-07-11,CURRENT,192.34,O0001058
P0002049,C00353,001,Wake,2026-07-17,CURRENT,217.57,O0001058
P0002050,C00353,001,Wake,2026-08-22,CURRENT,404.93,O0001059
P0002051,C00354,002,Durham,2026-06-05,CURRENT,453.35,O0001060
P0002052,C00354,002,Durham,2026-07-21,CURRENT,0.6,O0001061
P0002053,C00354,002,Durham,2026-07-06,CURRENT,417.97,O0001061
P0002054,C00354,002,Durham,2026-07-25,CURRENT,108.87,O0001061
P0002055,C00354,002,Durham,2026-08-11,CURRENT,85.53,O0001062
P0002056,C00354,002,Durham,2026-08-06,CURRENT,414.72,O0001062
P0002057,C00355,003,Orange,2026-06-23,CURRENT,561.87,O0001063
P0002058,C00355,003,Orange,2026-07-20,CURRENT,389.94,O0001064
P0002059,C00355,003,Orange,2026-07-16,CURRENT,102.84,O0001064
P0002060,C00355,003,Orange,2026-07-06,CURRENT,74.95,O0001064
P0002061,C00355,003,Orange,2026-08-24,CURRENT,587.76,O0001065
P0002062,C00355,003,Orange,2026-08-19,CURRENT,5.67,O0001065
P0002063,C00355,003,Orange,2026-08-18,ARREARS,150.0,
P0002064,C00356,004,Johnston,2026-06-13,CURRENT,85.15,O0001066
P0002065,C00356,004,Johnston,2026-06-12,CURRENT,506.61,O0001066
P0002066,C00356,004,Johnston,2026-07-19,CURRENT,527.95,O0001067
P0002067,C00356,004,Johnston,2026-08-19,CURRENT,523.15,O0001068
P0002068,C00356,004,Johnston,2026-08-26,CURRENT,50.15,O0001068
P0002069,C00356,004,Johnston,2026-08-10,ARREARS,75.0,
P0002070,C00357,005,Chatham,2026-06-23,CURRENT,393.45,O0001069
P0002071,C00357,005,Chatham,2026-06-06,CURRENT,92.21,O0001069
P0002072,C00357,005,Chatham,2026-07-08,CURRENT,546.19,O0001070
P0002073,C00357,005,Chatham,2026-08-11,CURRENT,379.04,O0001071
P0002074,C00357,005,Chatham,2026-08-27,CURRENT,205.73,O0001071
P0002075,C00358,006,Alamance,2026-06-12,CURRENT,182.32,O0001072
P0002076,C00358,006,Alamance,2026-06-26,CURRENT,348.78,O0001072
P0002077,C00358,006,Alamance,2026-07-14,CURRENT,458.58,O0001073
P0002078,C00358,006,Alamance,2026-08-17,CURRENT,517.65,O0001074
P0002079,C00359,007,Cumberland,2026-06-01,CURRENT,604.56,O0001075
P0002080,C00359,007,Cumberland,2026-07-19,CURRENT,487.05,O0001076
P0002081,C00359,007,Cumberland,2026-07-25,CURRENT,55.96,O0001076
P0002082,C00359,007,Cumberland,2026-08-25,CURRENT,530.45,O0001077
P0002083,C00359,007,Cumberland,2026-08-11,CURRENT,82.28,O0001077
P0002084,C00360,008,Guilford,2026-06-10,CURRENT,256.51,O0001078
P0002085,C00360,008,Guilford,2026-06-10,CURRENT,58.46,O0001078
P0002086,C00360,008,Guilford,2026-07-28,CURRENT,105.79,O0001079
P0002087,C00360,008,Guilford,2026-07-10,CURRENT,64.42,O0001079
P0002088,C00360,008,Guilford,2026-07-17,CURRENT,99.91,O0001079
P0002089,C00360,008,Guilford,2026-08-17,CURRENT,94.05,O0001080
P0002090,C00360,008,Guilford,2026-08-25,CURRENT,151.25,O0001080
P0002091,C00360,008,Guilford,2026-08-27,CURRENT,26.2,O0001080
